Source_Aggregator,Transaction_ID,User_ID,Transaction_Date,Service_Provider,Amount,Status,Access_Source,Is_Retry,Retry_Count,Original_Transaction_ID
PPA,PPA-20250506-CC226929,user_01023,5/6/2025 0:00,abuja-electric,3000,SUCCESS,browser,No,0,
BCT,BCT2505067BFBDF,user_01519,5/6/2025 0:00,portharcourt-electric,10000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506B27350,user_02417,5/6/2025 0:00,eko-electric,3000,COMPLETED,api,No,0,
BCT,BCT250506FDEB9A,user_03746,5/6/2025 0:00,enugu-electric,27000,SUCCESS,mobile_app,No,0,
BCT,BCT250506E4DE92,user_02568,5/6/2025 0:00,abuja-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT2505062E816B,user_04040,5/6/2025 0:00,eko-electric,2713,COMPLETED,browser,No,0,
PPA,PPA-20250506-73D40474,user_00253,5/6/2025 0:00,ibadan-electric,1000,SUCCESSFUL,api,No,0,
PPA,PPA-20250506-1FB86E4D,user_01746,5/6/2025 0:00,portharcourt-electric,2875,COMPLETED,browser,No,0,
BCT,BCT2505066BE570,user_00244,5/6/2025 0:00,jos-electric,7500,SUCCESS,browser,No,0,
PPA,PPA-20250506-8A180F51,user_03824,5/6/2025 0:00,eko-electric,1750,SUCCESS,browser,No,0,
PPA,PPA-20250506-88F4F971,user_03340,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-C65A50A5,user_02442,5/6/2025 0:00,abuja-electric,250000,COMPLETED,browser,No,0,
EPA,EPA20250506000000FEF8,user_02368,5/6/2025 0:00,portharcourt-electric,65000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-C04FA1AF,user_00778,5/6/2025 0:00,abuja-electric,120000,SUCCESS,browser,No,0,
PPA,PPA-20250506-6FB024E5,user_03865,5/6/2025 0:00,portharcourt-electric,90000,SUCCESS,browser,No,0,
EPA,EPA202505060000007EEE,user_00698,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-728A9949,user_02287,5/6/2025 0:00,enugu-electric,1000,FAILED,browser,No,0,
BCT,BCT250506052700,user_03767,5/6/2025 0:00,eko-electric,1000,SUCCESS,api,No,0,
BCT,BCT250506B7BF3F,user_00361,5/6/2025 0:00,eko-electric,7500,COMPLETED,mobile_app,No,0,
BCT,BCT250506ED31F1,user_02139,5/6/2025 0:00,abuja-electric,1000,SUCCESS,mobile_app,No,0,
EPA,EPA20250506000000C1D8,user_00627,5/6/2025 0:00,abuja-electric,80000,COMPLETED,mobile_app,No,0,
BCT,BCT250506A8C5C3,user_01138,5/6/2025 0:00,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT250506FD9B45,user_01254,5/6/2025 0:00,ikeja-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-1DEA9550,user_02053,5/6/2025 0:00,eko-electric,1000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT25050604B229,user_01876,5/6/2025 0:00,ibadan-electric,7500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-335994C5,user_04100,5/6/2025 0:00,abuja-electric,3000,SUCCESS,browser,No,0,
EPA,EPA202505060000009B0D,user_01530,5/6/2025 0:00,portharcourt-electric,101726,SUCCESS,browser,No,0,
PPA,PPA-20250506-1AB1EDE0,user_03343,5/6/2025 0:00,ibadan-electric,1500,SUCCESS,browser,No,0,
PPA,PPA-20250506-5F4B9B5E,user_00961,5/6/2025 0:00,abuja-electric,2000,REJECTED,browser,No,0,
PPA,PPA-20250506-36E711FB,user_00328,5/6/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-3A82C2D9,user_01601,5/6/2025 0:00,portharcourt-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-3C20B014,user_02834,5/6/2025 0:00,ikeja-electric,50000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-575A0D5A,user_01649,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-2ED1FA27,user_02233,5/6/2025 0:00,abuja-electric,60000,COMPLETED,browser,No,0,
PPA,PPA-20250506-8988B16C,user_03518,5/6/2025 0:00,enugu-electric,1250,SUCCESS,browser,No,0,
BCT,BCT250506BF3065,user_02623,5/6/2025 0:00,abuja-electric,81000,COMPLETED,browser,No,0,
PPA,PPA-20250506-9305F51F,user_01732,5/6/2025 0:00,abuja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-EE466B76,user_02391,5/6/2025 0:00,abuja-electric,90000,COMPLETED,browser,No,0,
PPA,PPA-20250506-9094F62B,user_04247,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,browser,No,0,
BCT,BCT2505062D76A0,user_01239,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
EPA,EPA2025050600000063E8,user_02397,5/6/2025 0:00,ikeja-electric,2500,COMPLETED,browser,No,0,
BCT,BCT250506B5B289,user_02824,5/6/2025 0:00,eko-electric,3456,SUCCESSFUL,mobile_app,No,0,
BCT,BCT2505065B55A7,user_01915,5/6/2025 0:00,benin-electric,1000,COMPLETED,browser,No,0,
BCT,BCT25050625AFEF,user_03345,5/6/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
BCT,BCT250506064D39,user_03994,5/6/2025 0:00,abuja-electric,10000,SUCCESS,mobile_app,No,0,
BCT,BCT25050629C078,user_02504,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT2505060556C7,user_04415,5/6/2025 0:00,ikeja-electric,1250,SUCCESSFUL,mobile_app,No,0,
EPA,EPA202505060000008E1A,user_02231,5/6/2025 0:00,enugu-electric,1750,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-7ACC0AD5,user_03479,5/6/2025 0:00,kano-electric,5000,SUCCESSFUL,browser,No,0,
EPA,EPA202505060000001C2D,user_02949,5/6/2025 0:00,portharcourt-electric,10000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506651B3A,user_00010,5/6/2025 0:00,portharcourt-electric,63000,SUCCESSFUL,mobile_app,No,0,
EPA,EPA202505060000000287,user_04093,5/6/2025 0:00,eko-electric,25000,SUCCESSFUL,browser,No,0,
BCT,BCT250506EC8903,user_02330,5/6/2025 0:00,abuja-electric,2000,COMPLETED,mobile_app,No,0,
EPA,EPA202505060000008991,user_01473,5/6/2025 0:00,abuja-electric,1250,SUCCESS,browser,No,0,
BCT,BCT2505063B11E2,user_01682,5/6/2025 0:00,enugu-electric,7500,SUCCESS,browser,No,0,
PPA,PPA-20250506-6DF3B40E,user_00219,5/6/2025 0:00,ibadan-electric,5000,SUCCESS,browser,No,0,
PPA,PPA-20250506-030BA06B,user_00596,5/6/2025 0:00,enugu-electric,40000,SUCCESSFUL,api,No,0,
PPA,PPA-20250506-8C6023D0,user_02706,5/6/2025 0:00,jos-electric,89000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-12E28967,user_00915,5/6/2025 0:00,abuja-electric,1500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-10D5E213,user_01879,5/6/2025 0:00,eko-electric,250000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506949D45,user_03217,5/6/2025 0:00,ikeja-electric,1250,COMPLETED,browser,No,0,
PPA,PPA-20250506-C0E2CF12,user_04113,5/6/2025 0:00,enugu-electric,2500,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-B7CC5DFA,user_01012,5/6/2025 0:00,abuja-electric,5000,SUCCESS,api,No,0,
BCT,BCT250506C1B390,user_02850,5/6/2025 0:00,enugu-electric,40000,SUCCESS,browser,No,0,
BCT,BCT250506E7C564,user_00538,5/6/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-EFAB8F3A,user_04366,5/6/2025 0:00,abuja-electric,3000,SUCCESS,browser,No,0,
BCT,BCT250506362195,user_03336,5/6/2025 0:00,eko-electric,1005,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-28DCA57A,user_01052,5/6/2025 0:00,abuja-electric,2000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-62F06A82,user_00101,5/6/2025 0:00,abuja-electric,1000,COMPLETED,mobile_app,No,0,
EPA,EPA2025050600000000EC,user_02254,5/6/2025 0:00,eko-electric,35000,COMPLETED,browser,No,0,
BCT,BCT250506D1B19F,user_02800,5/6/2025 0:00,portharcourt-electric,9878,COMPLETED,browser,No,0,
EPA,EPA20250506000000195B,user_01941,5/6/2025 0:00,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-08327E3D,user_02269,5/6/2025 0:00,abuja-electric,1250,SUCCESS,browser,No,0,
EPA,EPA20250506000000ED3C,user_01436,5/6/2025 0:00,abuja-electric,2500,DECLINED,browser,No,0,
BCT,BCT25050687C10E,user_00343,5/6/2025 0:00,eko-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250506-AE9EE2BE,user_02466,5/6/2025 0:00,ikeja-electric,100000,SUCCESS,browser,No,0,
EPA,EPA202505060000008793,user_01224,5/6/2025 0:00,ibadan-electric,2000,COMPLETED,mobile_app,No,0,
EPA,EPA202505060000003383,user_01591,5/6/2025 0:00,portharcourt-electric,2693,COMPLETED,mobile_app,No,0,
BCT,BCT250506016198,user_03627,5/6/2025 0:00,eko-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250506-D5DEEE94,user_00305,5/6/2025 0:00,ikeja-electric,1000,COMPLETED,browser,No,0,
BCT,BCT250506505213,user_03542,5/6/2025 0:00,eko-electric,1000,COMPLETED,api,No,0,
EPA,EPA202505060000008CBF,user_02586,5/6/2025 0:00,portharcourt-electric,2000,SUCCESSFUL,browser,No,0,
BCT,BCT25050655A43C,user_02721,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,api,No,0,
PPA,PPA-20250506-AE5CF67A,user_00454,5/6/2025 0:00,eko-electric,3000,SUCCESS,browser,No,0,
PPA,PPA-20250506-25F0C872,user_01075,5/6/2025 0:00,benin-electric,1000,COMPLETED,mobile_app,No,0,
EPA,EPA20250506000000D610,user_00126,5/6/2025 0:00,abuja-electric,1250,SUCCESSFUL,browser,No,0,
BCT,BCT250506F13553,user_03587,5/6/2025 0:00,portharcourt-electric,1000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506EE718A,user_02827,5/6/2025 0:00,eko-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-641AA6F1,user_01909,5/6/2025 0:00,abuja-electric,2728,COMPLETED,api,No,0,
PPA,PPA-20250506-8F7CF45B,user_03787,5/6/2025 0:00,eko-electric,2045,SUCCESS,api,No,0,
PPA,PPA-20250506-921AAA84,user_02643,5/6/2025 0:00,eko-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-2936DE87,user_01442,5/6/2025 0:00,abuja-electric,75000,SUCCESSFUL,browser,No,0,
BCT,BCT2505067E4C74,user_03345,5/6/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-C6A33B09,user_00389,5/6/2025 0:00,abuja-electric,20000,SUCCESS,browser,No,0,
PPA,PPA-20250506-CEE8BD21,user_02902,5/6/2025 0:00,abuja-electric,2000,COMPLETED,browser,No,0,
BCT,BCT250506F62FEC,user_01517,5/6/2025 0:00,ibadan-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-8C17BCDA,user_02741,5/6/2025 0:00,abuja-electric,256631,SUCCESS,browser,No,0,
PPA,PPA-20250506-864081F2,user_01361,5/6/2025 0:00,eko-electric,2000,SUCCESS,mobile_app,No,0,
BCT,BCT2505061AC694,user_03563,5/6/2025 0:00,eko-electric,62000,FAILED,mobile_app,No,0,
BCT,BCT25050694B883,user_00680,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250506AB9CFA,user_02530,5/6/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-2C3B6ECC,user_04080,5/6/2025 0:00,ikeja-electric,1500,COMPLETED,browser,No,0,
PPA,PPA-20250506-AF8EFA39,user_01650,5/6/2025 0:00,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-D7B9E85E,user_01782,5/6/2025 0:00,portharcourt-electric,90000,COMPLETED,browser,No,0,
PPA,PPA-20250506-65FC2D8F,user_01334,5/6/2025 0:00,ikeja-electric,3000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-3584C00E,user_03086,5/6/2025 0:00,abuja-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250506-5C2987CA,user_04006,5/6/2025 0:00,abuja-electric,1000,FAILED,mobile_app,No,0,
EPA,EPA20250506000000459F,user_03026,5/6/2025 0:00,eko-electric,3653,SUCCESS,browser,No,0,
PPA,PPA-20250506-19411C29,user_00659,5/6/2025 0:00,portharcourt-electric,3875,SUCCESS,browser,No,0,
PPA,PPA-20250506-EC900FCD,user_02422,5/6/2025 0:00,abuja-electric,300000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-416DED35,user_00389,5/6/2025 0:00,abuja-electric,50000,SUCCESS,browser,No,0,
PPA,PPA-20250506-46416BD6,user_03865,5/6/2025 0:00,portharcourt-electric,97000,SUCCESS,browser,No,0,
EPA,EPA2025050600000025D6,user_02488,5/6/2025 0:00,ibadan-electric,67000,SUCCESSFUL,browser,No,0,
UHS,UHS-9AC9004B-06052025,user_02418,5/6/2025 0:00,eko-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-C932038A,user_03005,5/6/2025 0:00,ikeja-electric,150000,COMPLETED,mobile_app,No,0,
EPA,EPA202505060000004F07,user_01162,5/6/2025 0:00,eko-electric,65000,SUCCESS,browser,No,0,
EPA,EPA202505060000003659,user_01765,5/6/2025 0:00,ikeja-electric,2000,COMPLETED,browser,No,0,
EPA,EPA202505060000006009,user_01605,5/6/2025 0:00,eko-electric,2000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-63D90484,user_00441,5/6/2025 0:00,ikeja-electric,1250,COMPLETED,browser,No,0,
PPA,PPA-20250506-770E6D77,user_00557,5/6/2025 0:00,eko-electric,80000,COMPLETED,browser,No,0,
PPA,PPA-20250506-6DBD1A3D,user_00887,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-09770E7D,user_00023,5/6/2025 0:00,ikeja-electric,2500,COMPLETED,mobile_app,No,0,
EPA,EPA2025050600000083C5,user_01867,5/6/2025 0:00,ibadan-electric,80000,SUCCESS,browser,No,0,
BCT,BCT250506D040F2,user_04454,5/6/2025 0:00,abuja-electric,15000,COMPLETED,browser,No,0,
BCT,BCT250506F90072,user_02550,5/6/2025 0:00,eko-electric,1000,SUCCESS,browser,No,0,
EPA,EPA2025050600000012B1,user_04077,5/6/2025 0:00,ikeja-electric,3000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-F88D45F1,user_01064,5/6/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
EPA,EPA20250506000000BE49,user_03849,5/6/2025 0:00,eko-electric,75000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-DC7DB2B2,user_00345,5/6/2025 0:00,portharcourt-electric,10000,COMPLETED,api,No,0,
PPA,PPA-20250506-29ED7978,user_04445,5/6/2025 0:00,eko-electric,2000,SUCCESSFUL,browser,No,0,
EPA,EPA2025050600000060CD,user_03871,5/6/2025 0:00,abuja-electric,2000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506087F71,user_02094,5/6/2025 0:00,ikeja-electric,10565,COMPLETED,mobile_app,No,0,
BCT,BCT250506086455,user_00704,5/6/2025 0:00,abuja-electric,3000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-94D844D8,user_04445,5/6/2025 0:00,eko-electric,1250,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-CB42EFA2,user_03012,5/6/2025 0:00,abuja-electric,1750,SUCCESS,mobile_app,No,0,
EPA,EPA20250506000000FE64,user_04127,5/6/2025 0:00,eko-electric,3750,SUCCESSFUL,browser,No,0,
BCT,BCT2505067D3C51,user_04023,5/6/2025 0:00,portharcourt-electric,3000,SUCCESSFUL,mobile_app,No,0,
EPA,EPA20250506000000B9BF,user_01380,5/6/2025 0:00,ibadan-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-5F1C823B,user_00848,5/6/2025 0:00,enugu-electric,10000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250506C781DF,user_02346,5/6/2025 0:00,ikeja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-B9EFFF79,user_03599,5/6/2025 0:00,abuja-electric,2500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-A8849BD2,user_03268,5/6/2025 0:00,abuja-electric,1500,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-67C6843A,user_00290,5/6/2025 0:00,abuja-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT25050652B7F5,user_03133,5/6/2025 0:00,abuja-electric,150000,SUCCESS,browser,No,0,
PPA,PPA-20250506-51B46AF5,user_03525,5/6/2025 0:00,eko-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-A3761D6E,user_03680,5/6/2025 0:00,abuja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-B49A0F8F,user_00493,5/6/2025 0:00,ikeja-electric,1250,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-B09D86A4,user_04481,5/6/2025 0:00,ikeja-electric,62000,SUCCESS,browser,No,0,
BCT,BCT2505068071C8,user_02303,5/6/2025 0:00,portharcourt-electric,2000,COMPLETED,browser,No,0,
BCT,BCT2505064676E5,user_01983,5/6/2025 0:00,eko-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-869DC188,user_03406,5/6/2025 0:00,kaduna-electric,1500,SUCCESS,browser,No,0,
BCT,BCT25050691D6E6,user_03028,5/6/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
BCT,BCT250506659FD3,user_03773,5/6/2025 0:00,abuja-electric,2000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-1970228B,user_00479,5/6/2025 0:00,abuja-electric,1875,FAILED,api,No,0,
PPA,PPA-20250506-92806636,user_03318,5/6/2025 0:00,abuja-electric,1500,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-8F5D97E7,user_03993,5/6/2025 0:00,abuja-electric,5000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-D7B5B73A,user_04485,5/6/2025 0:00,benin-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT2505068E81FC,user_00705,5/6/2025 0:00,abuja-electric,10000,COMPLETED,browser,No,0,
PPA,PPA-20250506-760F2BCD,user_00541,5/6/2025 0:00,eko-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-D373FF62,user_03526,5/6/2025 0:00,eko-electric,30000,SUCCESS,browser,No,0,
PPA,PPA-20250506-4AA1A8C3,user_00185,5/6/2025 0:00,abuja-electric,1000,COMPLETED,api,No,0,
PPA,PPA-20250506-C120698F,user_02362,5/6/2025 0:00,eko-electric,3000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-BD7DC04C,user_01219,5/6/2025 0:00,jos-electric,1000,SUCCESS,mobile_app,No,0,
EPA,EPA20250506000000B385,user_03122,5/6/2025 0:00,abuja-electric,10000,COMPLETED,browser,No,0,
PPA,PPA-20250506-FAF11382,user_03873,5/6/2025 0:00,eko-electric,3000,SUCCESS,browser,No,0,
BCT,BCT2505062C5E6C,user_02838,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-41CEA48E,user_02028,5/6/2025 0:00,ikeja-electric,30000,SUCCESSFUL,browser,No,0,
EPA,EPA20250506000000F297,user_04033,5/6/2025 0:00,eko-electric,3456,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-3FED825D,user_00695,5/6/2025 0:00,eko-electric,2000,SUCCESSFUL,browser,No,0,
EPA,EPA20250506000000C20D,user_00807,5/6/2025 0:00,ikeja-electric,75000,SUCCESS,mobile_app,No,0,
EPA,EPA20250506000000EED8,user_01153,5/6/2025 0:00,kaduna-electric,32000,COMPLETED,browser,No,0,
BCT,BCT250506B5F532,user_00473,5/6/2025 0:00,abuja-electric,1750,COMPLETED,browser,No,0,
BCT,BCT25050658F32B,user_04465,5/6/2025 0:00,portharcourt-electric,1000,FAILED,browser,No,0,
PPA,PPA-20250506-308AFD4B,user_02613,5/6/2025 0:00,eko-electric,1875,SUCCESS,api,No,0,
BCT,BCT2505060AE86B,user_01456,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-6B0D13C5,user_04312,5/6/2025 0:00,portharcourt-electric,2000,COMPLETED,api,No,0,
PPA,PPA-20250506-9F3A67D0,user_00689,5/6/2025 0:00,portharcourt-electric,2000,SUCCESSFUL,browser,No,0,
BCT,BCT250506CA59CA,user_04477,5/6/2025 0:00,portharcourt-electric,70000,COMPLETED,browser,No,0,
PPA,PPA-20250506-0A0EF81C,user_01737,5/6/2025 0:00,enugu-electric,2500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-53B1D5E4,user_00586,5/6/2025 0:00,abuja-electric,75000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-E06B5EFE,user_01005,5/6/2025 0:00,eko-electric,1603,SUCCESS,browser,No,0,
PPA,PPA-20250506-CCF2004B,user_02269,5/6/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-318B9ECF,user_03042,5/6/2025 0:00,aba-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250506A938D5,user_03028,5/6/2025 0:00,abuja-electric,1835,SUCCESS,browser,No,0,
PPA,PPA-20250506-40212E89,user_02883,5/6/2025 0:00,abuja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT2505061E0939,user_02669,5/6/2025 0:00,eko-electric,80000,COMPLETED,browser,No,0,
EPA,EPA202505060000000724,user_01370,5/6/2025 0:00,portharcourt-electric,300000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-11D224D3,user_00978,5/6/2025 0:00,portharcourt-electric,1000,SUCCESS,mobile_app,No,0,
EPA,EPA202505060000007363,user_03804,5/6/2025 0:00,eko-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250506-90B3B13A,user_00532,5/6/2025 0:00,jos-electric,3000,SUCCESS,mobile_app,No,0,
EPA,EPA20250506000000F26B,user_03146,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250506-7D3FB20E,user_02028,5/6/2025 0:00,ikeja-electric,84000,COMPLETED,browser,No,0,
BCT,BCT250506A23BE8,user_00960,5/6/2025 0:00,abuja-electric,75000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-D05633C7,user_04106,5/6/2025 0:00,ibadan-electric,5000,COMPLETED,browser,No,0,
UHS,UHS-561BD031-06052025,user_04272,5/6/2025 0:00,benin-electric,2000,SUCCESS,browser,No,0,
BCT,BCT250506C3E43B,user_00437,5/6/2025 0:00,abuja-electric,2500,SUCCESS,browser,No,0,
BCT,BCT25050612CB02,user_01964,5/6/2025 0:00,ikeja-electric,1000,SUCCESSFUL,api,No,0,
BCT,BCT2505063C086B,user_02793,5/6/2025 0:00,eko-electric,20000,SUCCESS,mobile_app,No,0,
BCT,BCT25050664A882,user_00839,5/6/2025 0:00,ikeja-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250506-21824F33,user_00102,5/6/2025 0:00,abuja-electric,1250,COMPLETED,browser,No,0,
PPA,PPA-20250506-FBF06AE2,user_03182,5/6/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
BCT,BCT250506F837B9,user_00013,5/6/2025 0:00,eko-electric,2500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-6EA556E7,user_02312,5/6/2025 0:00,ikeja-electric,7500,SUCCESS,browser,No,0,
PPA,PPA-20250506-8E9FE026,user_00377,5/6/2025 0:00,ikeja-electric,7500,SUCCESS,browser,No,0,
BCT,BCT25050691A89E,user_04274,5/6/2025 0:00,ibadan-electric,2500,COMPLETED,browser,No,0,
PPA,PPA-20250506-4B57D5A4,user_02819,5/6/2025 0:00,enugu-electric,200000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250506-9A46F95C,user_03715,5/6/2025 0:00,abuja-electric,1250,SUCCESS,browser,No,0,
BCT,BCT25050619C8F4,user_00307,5/6/2025 0:00,abuja-electric,10000,COMPLETED,browser,No,0,
PPA,PPA-20250506-8214679E,user_00094,5/6/2025 0:00,abuja-electric,2000,COMPLETED,browser,No,0,
BCT,BCT250506BF0800,user_02194,5/6/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
BCT,BCT2505067EBFC2,user_00843,5/6/2025 0:00,ikeja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250506-61595991,user_01750,5/6/2025 0:00,abuja-electric,1750,SUCCESS,browser,No,0,
BCT,BCT250506814BBF,user_00225,5/6/2025 0:00,ikeja-electric,1500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-777DBC8D,user_03402,5/6/2025 0:00,abuja-electric,5000,SUCCESS,browser,No,0,
BCT,BCT25050693AE83,user_03515,5/6/2025 0:00,abuja-electric,3000,SUCCESSFUL,browser,No,0,
BCT,BCT250506DCE45B,user_01213,5/6/2025 0:00,ikeja-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT250506C65F67,user_03371,5/6/2025 0:00,abuja-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT25050627DC97,user_01775,5/6/2025 0:00,eko-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250506-5ED11711,user_01805,5/6/2025 0:00,abuja-electric,40000,SUCCESS,browser,No,0,
EPA,EPA20250506000000ABCC,user_01080,5/6/2025 0:00,abuja-electric,77000,COMPLETED,mobile_app,No,0,
EPA,EPA20250506000000A562,user_02595,5/6/2025 0:00,portharcourt-electric,3456,COMPLETED,browser,No,0,
BCT,BCT25050638FE8D,user_00686,5/6/2025 0:00,ikeja-electric,38000,SUCCESS,browser,No,0,
PPA,PPA-20250506-9230C069,user_03349,5/6/2025 0:00,ikeja-electric,1250,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-7F723E4C,user_00517,5/6/2025 0:00,benin-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250506-14E5CFAE,user_03286,5/6/2025 0:00,enugu-electric,3000,COMPLETED,mobile_app,No,0,
BCT,BCT250506153D57,user_01243,5/6/2025 0:00,jos-electric,59000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250506-064B73E6,user_01872,5/6/2025 0:00,ikeja-electric,81000,COMPLETED,browser,No,0,
PPA,PPA-20250506-28CBEA62,user_02225,5/6/2025 0:00,eko-electric,50000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250506-D29BA58E,user_02782,5/6/2025 0:00,portharcourt-electric,1000,REVERSED,browser,No,0,
PPA,PPA-20250506-A9DEB6A2,user_02197,5/6/2025 0:00,abuja-electric,3000,SUCCESS,browser,No,0,
BCT,BCT2505068ABCEE,user_01317,5/6/2025 0:00,eko-electric,200000,SUCCESS,browser,No,0,
BCT,BCT25050688DBE4,user_01257,5/6/2025 0:00,portharcourt-electric,2500,SUCCESS,mobile_app,No,0,
BCT,BCT25050620BABC,user_02180,5/6/2025 0:00,ikeja-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT250506E878E5,user_02408,5/6/2025 0:00,eko-electric,10000,SUCCESSFUL,browser,No,0,
